No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
2085,[MNS2015] AzTEC 17b,149.9121,2.56797,QSO,1241141,4.14,PHOT,,0,4,0,0,4,4,0,0
2086,SDSS J100016.33+014437.2,150.06804,1.74367,G,1663848,5.55,PHOT,25.0g,0,4,0,0,1,3,0,0
2087,COSMOS-P 330806,150.10734,1.75926,G,1241141,4.14,SPEC,,0,12,0,26,10,10,0,0
2088,COSMOS 0522916,150.16892,1.77459,VisS,1304097,4.35,PHOT,23.2i,0,5,0,8,4,3,0,0
2089,WISEA J100042.20+332306.0,150.17589,33.38504,QSO,1828233,6.098328,SPEC,20.1g,0,22,0,38,7,11,8,0
2090,COSMOS 2327104,150.21497,2.58267,G,1591898,5.31,SPEC,24.6i,0,10,0,24,7,4,0,0
2091,SDSS J100100.04+021300.6,150.25017,2.21683,*,1663848,5.55,PHOT,25.0g,0,1,0,8,2,1,0,0
2092,WISEA J100120.68+013605.5,150.33619,1.60147,G,1813537,6.049306,SPEC,20.46,0,21,0,50,13,13,4,0
2093,WISEA J100129.27+012634.9,150.37189,1.44309,*,1214160,4.05,PHOT,22.2g,0,3,0,31,3,2,4,0
2094,WISEA J100154.89+630817.7,150.47865,63.13832,QSO,1244462,4.151078,SPEC,22.4g,0,29,0,39,6,14,8,0
2095,SDSS J100156.54+015218.8,150.48561,1.87189,*,1334077,4.45,SPEC,23.8g,0,9,0,17,9,6,3,0
2096,WISEA J100159.81+593723.6,150.49944,59.62334,QSO,1205292,4.02042,SPEC,21.6g,0,31,0,42,7,15,8,0
2097,WISEA J100251.21+223135.5,150.71335,22.52642,QSO,1428210,4.763994,SPEC,24.8g,0,23,0,17,9,15,4,0
2098,SDSS J100309.75+023606.7,150.79064,2.60188,*,1663848,5.55,PHOT,24.5g,0,4,0,19,3,2,4,0
2099,WISEA J100320.95+022929.8,150.83709,2.49168,*,1332506,4.44476,SPEC,23.4g,0,13,0,27,7,5,4,0
2100,SDSS J100355.91+690903.0,150.98298,69.15084,QSO,1216920,4.059209,SPEC,21.3g,0,14,0,19,6,8,4,0
2101,SHELLQs J1004+0239,151.00567,2.65853,QSO,1921670,6.41,SPEC,,0,1,0,0,1,1,0,0
2102,WISEA J100416.11+434738.8,151.06719,43.79419,QSO,1460886,4.87299,,25.0g,0,39,0,37,14,19,8,0
2103,SDSS J100424.88+122922.2,151.10371,12.48952,QSO,1817272,6.061767,SPEC,20.8R,0,52,1,34,13,16,5,0
2104,SDSS J100426.83+022444.9,151.11183,2.41245,G,1337374,4.461,SPEC,21.8I,0,2,0,2,3,2,0,0
2105,WISEA J100444.29+202520.3,151.18463,20.42224,QSO,1524377,5.084773,,25.9g,0,18,0,17,8,12,4,0
2106,WISEA J100449.58+404554.2,151.20662,40.765,QSO,1465745,4.8892,SPEC,24.4g,0,30,0,37,11,16,8,0
2107,WISEA J100544.32-011248.7,151.43474,-1.21315,*,1315192,4.387008,SPEC,24.7g,0,8,0,17,5,3,4,0
2108,WISEA J100550.37+252304.0,151.45989,25.38447,QSO,1212294,4.043776,SPEC,22.2g,0,14,0,18,5,8,4,0
2109,SDSS J100555.09+135056.1,151.47957,13.84894,QSO,1416520,4.725,PHOT,23.7g,0,1,0,0,1,1,0,0
2110,WISEA J100557.97+080313.9,151.49167,8.05389,QSO,1798866,6.00037,,19.6g,0,28,0,42,9,14,8,0
2111,SDSS J100614.61-031030.4,151.56088,-3.17511,QSO,1663848,5.55,SPEC,,0,1,0,0,1,1,0,0
2112,SDSS J100624.21+002256.3,151.60091,0.38232,*,1313047,4.379854,SPEC,22.9g,0,9,0,5,5,5,4,0
2113,SDSS J100626.67+050612.9,151.61116,5.1036,QSO,1235457,4.121042,SPEC,21.7g,0,30,0,26,7,15,8,0
2114,WISEA J100645.59+462717.8,151.68999,46.45479,QSO,1340888,4.47272,,23.5g,0,30,0,40,9,16,8,1
2115,WISEA J100743.71+601329.1,151.93216,60.22476,QSO,1202850,4.012274,SPEC,21.9g,0,26,0,42,6,12,8,0
2116,WISEA J100757.14+061834.9,151.98829,6.31004,QSO,1268452,4.231099,SPEC,22.3g,0,31,0,38,8,15,8,0
2117,WISEA J100805.54+164930.0,152.0232,16.82497,QSO,1259492,4.201213,SPEC,21.7g,0,14,0,17,6,7,4,0
2118,WISEA J100808.66+413845.0,152.03616,41.64592,QSO,1206299,4.02378,,21.5g,0,32,0,38,8,15,8,0
2119,WISEA J100902.83+621354.9,152.26177,62.23188,QSO,1368229,4.56392,,19.2g,0,31,0,48,8,14,8,0
2120,WISEA J100953.18+250213.2,152.47159,25.03701,QSO,1310002,4.369695,SPEC,18.5g,0,19,0,18,8,13,4,0
2121,WISEA J101006.54+073130.1,152.52732,7.52492,QSO,1358579,4.53173,SPEC,22.6g,0,30,0,42,7,16,8,0
2122,WISEA J101014.27+413702.2,152.55933,41.61712,G,1219139,4.066608,SPEC,21.8g,0,8,0,27,5,3,4,0
2123,SDSS J101034.36+082342.1,152.6432,8.39505,QSO,1428511,4.765,PHOT,25.0g,0,1,0,0,1,1,0,0
2124,WISEA J101046.35-013104.4,152.6932,-1.51788,QSO,1525944,5.09,SUN,18.8g,0,5,0,36,5,2,4,0
2125,WISEA J101049.62+132746.6,152.70683,13.46302,QSO,1244542,4.151345,SPEC,21.5g,0,30,0,38,9,15,8,0
2126,WISEA J101052.99+531144.7,152.72082,53.19578,QSO,1336760,4.458952,SPEC,21.5g,0,29,0,39,9,16,8,0
2127,SDSS J101053.51+644832.3,152.72304,64.8089,QSO,1416677,4.725526,SPEC,23.1g,0,31,0,31,6,15,8,0
2128,SDSS J101252.85+172823.3,153.22024,17.47316,QSO,1275870,4.255842,SPEC,22.8g,0,13,0,5,3,5,4,0
2129,SDSS J101253.72+284530.4,153.22385,28.75847,QSO,1404663,4.685452,SPEC,23.6g,0,18,0,6,5,9,4,1
2130,SDSS J101309.99+495810.3,153.29165,49.96954,QSO,1428511,4.765,PHOT,23.7g,0,1,0,0,1,1,0,0
2131,WISEA J101328.37+381500.6,153.36861,38.25035,*,1225788,4.088789,SPEC,21.9g,0,9,0,17,5,4,4,0
2132,WISEA J101336.35+424026.5,153.40141,42.67403,QSO,1517108,5.060528,SPEC,19.9i,0,39,0,47,14,19,8,0
2133,WISEA J101343.16+133149.9,153.42965,13.53068,QSO,1233191,4.113482,SPEC,21.7g,0,27,0,38,7,13,8,0
2134,WISEA J101429.66+610354.4,153.62388,61.06522,QSO,1251707,4.175244,SPEC,21.0g,0,31,0,42,9,15,8,0
2135,WISEA J101440.96+283848.2,153.67064,28.64659,QSO,1371638,4.57529,,24.0g,0,15,0,18,6,11,4,0
2136,WISEA J101529.36-121314.2,153.87236,-12.22064,IrS,1256131,4.19,SPEC,,0,2,0,18,6,2,0,0
2137,WISEA J101549.00+002020.1,153.95419,0.33889,QSO,1319196,4.400365,SPEC,21.8g,0,76,1,44,17,24,8,0
2138,SDSS J101615.16+264902.4,154.06317,26.81733,QSO,1942909,6.480845,SPEC,,0,3,0,0,2,3,0,0
2139,SDSS J101616.87+603636.4,154.07034,60.61016,QSO,1785636,5.95624,,19.5g,0,28,0,35,7,13,8,0
2140,WISEA J101635.62+375500.6,154.14836,37.91682,QSO,1284909,4.285996,SPEC,22.1g,0,26,0,48,9,14,8,0
2141,WISEA J101650.52+130043.1,154.21067,13.01197,QSO,1461932,4.876481,,23.2g,0,23,0,39,7,12,8,0
2142,WISEA J101706.00+184013.9,154.27508,18.67055,QSO,1343745,4.48225,,23.6g,0,15,0,18,5,10,4,0
2143,WISEA J101719.41+040004.2,154.33082,4.00115,QSO,1227997,4.096157,SPEC,21.9g,0,31,0,38,12,19,8,0
2144,WISEA J101759.70+032740.1,154.49847,3.46109,QSO,1489747,4.96926,,23.4g,0,25,0,47,7,13,8,0
2145,WISEA J101840.37+285001.0,154.6686,28.83353,QSO,1433013,4.780015,SPEC,24.2g,0,13,0,17,6,8,4,0
2146,SDSS J101844.40+452504.6,154.68504,45.41795,QSO,1332237,4.443863,SPEC,23.2g,0,36,0,35,12,20,8,0
2147,SDSS J101852.02+112308.0,154.71678,11.38558,QSO,1237173,4.126766,SPEC,22.4g,0,24,0,26,5,11,8,0
2148,WISEA J101853.92+443212.7,154.72468,44.53717,*,1299382,4.334272,SPEC,23.5g,0,9,0,17,5,4,4,0
2149,WISEA J101931.72+345918.0,154.88215,34.9882,QSO,1365252,4.55399,,22.9g,0,26,0,38,10,17,8,0
2150,WISEA J101958.17+615925.5,154.99172,61.99038,UvS,1836818,6.126963,SPEC,,0,4,0,20,5,2,0,0
2151,WISEA J102016.60+011402.8,155.06919,1.23393,*,1268576,4.231515,SPEC,22.9g,0,10,0,17,5,4,4,0
2152,SDSS J102035.80+124215.8,155.14878,12.70449,UvS,1842446,6.145739,SPEC,,0,1,0,4,2,1,0,0
2153,WISEA J102043.80+000105.6,155.18258,0.0183,QSO,1250722,4.17196,SPEC,22.4g,0,37,1,46,10,18,8,0
2154,SDSS J102107.57+220921.4,155.28158,22.156,*,1277773,4.26219,SPEC,23.1g,0,17,0,12,6,3,4,0
2155,WISEA J102119.14-030936.9,155.32983,-3.16034,QSO,1407826,4.696,,21.76,0,14,0,20,3,3,4,0
2156,WISEA J102140.45+165712.2,155.41854,16.95343,QSO,1203589,4.01474,SPEC,20.8g,0,20,0,17,7,8,4,0
2157,WISEA J102155.43+533525.9,155.48132,53.59055,QSO,1315124,4.386781,SPEC,21.7g,0,20,0,48,6,12,8,0
2158,SDSS J102201.91+080122.2,155.50796,8.02285,*,1588900,5.3,SPEC,25.2g,0,2,0,9,4,2,4,0
2159,WISEA J102210.03+225224.8,155.54186,22.87373,QSO,1643761,5.482995,SPEC,23.7g,0,14,0,17,6,11,4,0
2160,WISEA J102231.92+021420.4,155.63298,2.239,QSO,1220367,4.070706,SPEC,23.8g,0,30,0,38,7,12,8,0
2161,WISEA J102234.58+200344.6,155.64393,20.0624,QSO,1239617,4.134917,SPEC,22.3g,0,17,0,18,5,10,4,0
2162,WISEA J102236.24+372241.5,155.65096,37.37818,QSO,1674713,5.586239,SPEC,19.9g,0,29,0,38,11,15,8,0
2163,SDSS J102246.60-020810.1,155.69421,-2.13615,QSO,1548428,5.165,PHOT,20.6g,0,1,0,0,1,1,0,0
2164,WISEA J102322.81+500500.7,155.845,50.08358,QSO,1486536,4.958549,SPEC,19.2g,0,33,0,45,11,16,8,0
2165,WISEA J102332.10+633507.4,155.88364,63.58557,QSO,1466767,4.892607,SPEC,23.1g,0,39,0,60,13,20,8,0
2166,WISEA J102343.14+553132.3,155.92974,55.52566,QSO,1344166,4.483653,SPEC,25.0g,0,32,0,38,8,16,8,0
2167,WISEA J102408.13+490307.8,156.03398,49.05211,QSO,1199828,4.002196,SPEC,21.3g,0,33,0,42,10,16,8,0
2168,WISEA J102419.80+194420.5,156.08242,19.73901,*,1732944,5.780477,SPEC,21.8g,0,8,0,17,5,3,4,0
2169,WISEA J102530.36+170853.2,156.37651,17.14806,QSO,1226950,4.092665,SPEC,22.1g,0,15,0,17,5,5,4,0
2170,WISEA J102622.84+471906.9,156.59541,47.31864,QSO,1482035,4.943536,SPEC,23.2g,0,37,0,58,15,20,8,0
2171,B2 1023+25,156.59842,25.71651,QSO,1578723,5.266052,SPEC,24.2g,0,65,0,45,23,19,4,0
2172,WISEA J102656.59+382843.6,156.73582,38.47886,QSO,1254708,4.185256,SPEC,20.8g,0,40,0,39,12,18,8,0
2173,WISEA J102725.86+522636.2,156.8582,52.44358,QSO,1306957,4.35954,,20.8g,0,22,0,43,6,10,8,0
2174,SDSS J102815.76+223924.1,157.06568,22.65672,QSO,1319951,4.402881,SPEC,21.7g,0,18,0,6,6,13,4,0
2175,WISEA J102833.43+074619.1,157.13943,7.77194,*,1557340,5.194727,SPEC,25.3g,0,12,0,17,8,7,4,0
2176,WISEA J102838.81-084438.3,157.16167,-8.74406,QSO,1281913,4.276,,21,0,59,3,24,13,6,0,0
2177,WISEA J102846.50+235825.8,157.19376,23.97387,*,1979591,6.603203,SPEC,20.3g,0,3,0,25,6,2,4,0
2178,WISEA J102925.44+184627.6,157.35607,18.77439,QSO,1224139,4.083286,SPEC,21.7g,0,15,0,17,7,6,4,0
2179,WISEA J102932.09+165355.4,157.38366,16.89855,QSO,1356242,4.523937,SPEC,23.5g,0,15,0,17,6,7,4,0
2180,WISEA J102941.56+173413.1,157.42316,17.57046,QSO,1206277,4.023705,SPEC,22.0g,0,14,0,17,6,6,4,0
2181,WISEA J103004.55+232813.2,157.51882,23.47023,QSO,1619710,5.40277,,21.0g,0,14,0,18,5,11,4,0
2182,SDSS J103018.43+164633.0,157.57682,16.77585,QSO,1199493,4.001079,SPEC,19.8g,0,23,0,5,8,11,4,0
2183,SDSS J1030+0524:[KST2009] A13,157.60033,5.40567,QSO,1790661,5.973,,25.7Z,0,5,0,9,3,3,0,0
2184,WISEA J103026.79+212301.2,157.61165,21.38368,QSO,1301180,4.34027,SPEC,23.0g,0,16,0,18,5,9,4,0
2185,WISEA J103027.08+052454.6,157.61292,5.41528,QSO,1891091,6.308,1LIN,19.66,0,140,4,72,22,22,0,1
2186,IL Leo,157.7523,20.47562,QSO,1348095,4.49676,,18.3g,0,3,0,25,6,4,4,0
2187,WISEA J103137.69-023935.8,157.90704,-2.65991,QSO,1762780,5.88,,,0,2,0,12,2,1,0,0
2188,WISEA J103139.47+525432.0,157.91456,52.90902,*,1970874,6.574128,SPEC,22.1g,0,3,0,17,4,2,4,0
2189,WISEA J103144.40+575846.7,157.93517,57.97944,*,1663848,5.55,PHOT,24.4g,0,1,0,26,3,1,0,0
2190,SDSS J103208.57+144028.9,158.03572,14.67472,*,1471165,4.907276,SPEC,26.1g,0,7,0,5,3,2,3,0
2191,WISEA J103215.32+334132.5,158.06378,33.69229,QSO,1250432,4.17099,SPEC,22.6g,0,22,0,38,5,11,8,0
2192,SDSS J103216.27+261925.1,158.06781,26.32366,QSO,1269621,4.235,PHOT,22.8g,0,1,0,0,1,1,0,0
2193,WISEA J103221.12+092749.0,158.08797,9.46362,QSO,1200091,4.003072,SPEC,20.2g,0,37,0,38,11,18,8,0
2194,WISEA J103233.06+582719.3,158.13781,58.45544,*,1663848,5.55,PHOT,23.7g,0,1,0,29,3,1,4,0
2195,WISEA J103303.83+533817.7,158.26597,53.63821,*,1979887,6.604191,SPEC,21.6g,0,3,0,17,4,2,3,0
2196,WISEA J103335.57+123342.0,158.39817,12.56168,QSO,1345084,4.486715,SPEC,24.1g,0,24,0,38,7,14,8,0
2197,WISEA J103356.21+355745.4,158.48422,35.96254,QSO,1208926,4.032541,SPEC,20.6g,0,31,0,38,11,17,8,0
2198,WISEA J103416.21+393241.0,158.56766,39.54468,*,1779274,5.935019,SPEC,20.5g,0,9,0,17,5,3,4,0
2199,SDSS J103428.86+393343.4,158.62027,39.56207,QSO,1299747,4.335489,SPEC,,0,8,0,0,3,4,0,0
2200,SDSS J103428.87+393343.5,158.62029,39.5621,QSO,1299301,4.334,,,0,1,0,0,1,2,0,0
2201,WISEA J103432.74-002702.4,158.63633,-0.45071,QSO,1328066,4.42995,,22.7g,0,33,0,40,7,18,8,0
2202,WISEA J103436.76+601012.8,158.65311,60.17022,*,1895747,6.323531,SPEC,19.7g,0,4,0,20,5,2,4,0
2203,WISEA J103440.25+550429.6,158.66793,55.07496,QSO,1674341,5.585,PHOT,24.3g,0,1,0,12,2,1,0,0
2204,WISEA J103446.52+110214.6,158.69393,11.03736,QSO,1289368,4.300868,SPEC,20.5g,0,34,0,39,11,18,8,0
2205,WISEA J103524.66+452008.2,158.85284,45.33568,QSO,1780997,5.940766,SPEC,20.5r,0,24,0,18,6,8,4,0
2206,SDSS J103528.78+160212.6,158.86992,16.03686,QSO,1240750,4.138697,SPEC,22.1g,0,15,0,5,5,7,4,0
2207,WISEA J103546.62+280535.5,158.9443,28.0932,QSO,1316392,4.39101,,20.4g,0,12,0,22,5,9,4,0
2208,WISEA J103556.44+510050.5,158.98524,51.01404,*,1689033,5.634008,SPEC,22.2g,0,4,0,17,4,2,4,0
2209,WISEA J103557.75+005148.8,158.99063,0.86374,*,1243519,4.147932,SPEC,22.2g,0,9,0,17,5,4,4,0
2210,WISEA J103600.63+270000.1,159.00276,27.00005,QSO,1300342,4.337474,SPEC,22.2g,0,18,0,18,7,13,4,0
2211,WISEA J103601.03+500831.9,159.00431,50.14217,QSO,1341756,4.475615,SPEC,22.4g,0,41,0,39,9,17,8,0
2212,SDSS J103612.76+345113.8,159.05317,34.85386,*,1227093,4.09314,SPEC,22.3g,0,7,0,5,4,3,4,0
2213,WISEA J103623.75-034318.3,159.09874,-3.72186,QSO,1351764,4.509,,18.5,0,55,3,17,8,5,0,0
2214,WISEA J103646.00+583055.3,159.19155,58.5151,G,1663848,5.55,PHOT,22.4g,0,1,0,44,4,1,4,0
2215,WISEA J103654.15-023237.7,159.22579,-2.54387,QSO,1912676,6.38,MOD,,0,10,0,12,4,3,0,0
2216,WISEA J103702.51+451748.7,159.26046,45.29691,QSO,1227333,4.09394,,21.6g,0,27,0,38,9,15,8,0
2217,WISEA J103711.05+313433.6,159.29604,31.576,QSO,1472618,4.912125,SPEC,19.5i,0,27,0,37,9,15,8,0
2218,WISEA J103717.73+182302.5,159.32388,18.3842,QSO,1211480,4.041062,SPEC,21.6g,0,16,0,18,8,9,3,1
2219,SDSS J103726.96+572251.1,159.36233,57.38086,G,1843724,6.15,PHOT,25.4g,0,1,0,10,2,1,0,0
2220,WISEA J103731.64+572340.1,159.38183,57.3945,*,1663848,5.55,PHOT,24.8g,0,1,0,26,3,1,0,0
2221,WISEA J103732.38+070426.3,159.38495,7.07396,QSO,1239656,4.135046,SPEC,19.9g,0,46,0,38,15,22,6,0
2222,WISEA J103742.91+573018.1,159.42917,57.50508,G,1663848,5.55,PHOT,24.1g,0,1,0,26,3,1,0,0
2223,WISEA J103750.56+590132.2,159.46081,59.02558,QSO,1318730,4.39881,,23.6g,0,29,0,62,8,13,8,0
2224,WISEA J103806.69+382626.2,159.52799,38.4407,QSO,1332922,4.44615,,19.1g,0,28,0,42,9,13,8,1
2225,WISEA J103843.93+612114.3,159.68316,61.35404,QSO,1232577,4.111434,SPEC,21.8g,0,28,0,38,7,13,8,0
2226,WISEA J103856.42+245757.3,159.73508,24.96585,QSO,1204549,4.017944,SPEC,21.4g,0,18,0,18,7,13,4,0
2227,WISEA J103900.07+285442.2,159.7504,28.91177,QSO,1242340,4.143999,SPEC,22.0g,0,22,0,38,6,13,8,0
2228,WISEA J103919.28+344504.5,159.83035,34.75127,QSO,1322629,4.411814,SPEC,22.0g,0,37,0,38,14,20,8,0
2229,WISEA J103940.09+413639.5,159.91708,41.61096,QSO,1601569,5.34226,,19.1g,0,27,0,45,10,13,8,0
2230,WISEA J103941.50+341320.1,159.92294,34.22214,QSO,1270116,4.23665,,21.0g,0,29,0,38,9,15,8,0
2231,WISEA J103945.23+220131.7,159.93843,22.02547,QSO,1416138,4.723726,SPEC,24.9g,0,15,0,17,6,6,4,0
2232,WISEA J103945.87+084834.6,159.94127,8.80963,QSO,1282606,4.278313,SPEC,22.2g,0,29,0,38,8,16,8,0
2233,SDSS J104008.10+651429.2,160.03375,65.24147,QSO,1380326,4.60427,,23.0g,0,31,0,23,6,15,4,0
2234,WISEA J104040.13-001540.8,160.16724,-0.26136,QSO,1297003,4.326336,SPEC,21.2g,0,48,0,44,13,23,6,0
2235,WISEA J104041.14+162234.3,160.17123,16.37609,QSO,1445548,4.821829,SPEC,23.1g,0,23,0,17,10,11,3,0
2236,WISEA J104053.57+573740.8,160.223,57.62803,G,1663848,5.55,PHOT,24.8g,0,1,0,26,3,1,0,0
2237,WISEA J104056.02+453209.2,160.2334,45.53585,QSO,1267620,4.228326,SPEC,21.8g,0,27,0,38,8,13,8,0
2238,WISEA J104057.67+514505.9,160.24033,51.75164,QSO,1212800,4.045464,SPEC,20.3g,0,38,0,38,11,18,8,0
2239,WISEA J104058.38+134150.6,160.24324,13.69739,*,1605193,5.354347,SPEC,19.7g,0,7,0,17,5,3,4,1
2240,WISEA J104121.10+334901.8,160.33796,33.81715,QSO,1237197,4.126844,SPEC,20.4g,0,28,0,38,9,15,8,0
2241,WISEA J104134.94+241728.9,160.3957,24.29135,QSO,1399210,4.667261,SPEC,24.3g,0,14,0,17,6,10,4,0
2242,WISEA J104143.55+592547.4,160.43175,59.42967,*,1663848,5.55,PHOT,24.8g,0,1,0,26,3,1,0,0
2243,WISEA J104203.91+575714.1,160.51625,57.95392,*,1843724,6.15,PHOT,25.1g,0,1,0,26,3,1,0,0
2244,WISEA J104229.26+400948.3,160.62177,40.16333,QSO,1280771,4.272193,SPEC,22.4g,0,26,0,38,9,14,8,0
2245,WISEA J104236.54+555152.3,160.65212,55.86447,QSO,1228200,4.096833,SPEC,22.1g,0,25,0,38,7,15,8,0
2246,WISEA J104241.65+091441.2,160.67363,9.24481,QSO,1298419,4.33106,,20.4g,0,18,0,42,7,11,8,0
2247,WISEA J104242.40+310713.2,160.67672,31.12035,QSO,1409912,4.702961,SPEC,23.5g,0,31,0,37,13,17,8,0
2248,WISEA J104247.98+404653.2,160.70006,40.78123,QSO,1215414,4.054185,SPEC,21.9g,0,28,0,38,8,14,8,0
2249,WISEA J104255.80+590427.6,160.73249,59.07433,G,1766548,5.89257,SPEC,21.1g,0,10,0,64,7,3,8,0
2250,WISEA J104325.53+404849.4,160.8565,40.81375,QSO,1479344,4.934559,SPEC,19.0i,0,33,0,37,12,17,8,0
2251,WISEA J104339.89+241206.9,160.91621,24.20191,*,1423311,4.747655,SPEC,20.2g,0,5,0,17,4,2,4,0
2252,WISEA J104400.35+112722.7,161.00146,11.45636,QSO,1221626,4.074905,SPEC,21.8g,0,23,0,38,7,14,8,0
2253,SDSS J104403.19+592855.9,161.01329,59.48219,*,1663848,5.55,PHOT,24.4g,0,1,0,14,2,1,0,0
2254,SDSS J104406.34+182043.8,161.02646,18.34552,QSO,1441328,4.807752,SPEC,24.2g,0,14,0,5,4,6,4,0
2255,SDSS J104420.10+393643.9,161.08379,39.6122,QSO,1299352,4.33417,,22.5g,0,26,0,26,5,12,8,0
2256,WISEA J104433.03-012502.1,161.13767,-1.41728,QSO,1733520,5.7824,,23.91,0,106,4,36,16,17,0,0
2257,WISEA J104448.23+585212.2,161.20071,58.87006,*,1663848,5.55,PHOT,24.1g,0,1,0,24,3,1,0,0
2258,WISEA J104448.76+423509.2,161.20329,42.58593,QSO,1249147,4.166706,SPEC,21.5g,0,34,0,38,12,19,8,0
2259,WISEA J104501.44+504045.9,161.25602,50.67943,QSO,1199621,4.001506,SPEC,21.6g,0,33,0,38,10,17,8,1
2260,WISEA J104504.27+204853.5,161.26786,20.81476,QSO,1314404,4.38438,SPEC,21.9g,0,16,0,17,6,7,4,0
2261,SDSS J104525.71+561637.1,161.35712,56.27697,*,1663848,5.55,PHOT,23.1g,0,1,0,14,2,1,0,0
2262,WISEA J104543.90+580955.3,161.43286,58.1654,*,1330886,4.439356,SPEC,21.2g,0,5,0,31,5,3,4,0
2263,WISEA J104632.14+404727.4,161.63395,40.79099,QSO,1242185,4.143483,SPEC,22.2g,0,30,0,38,10,14,8,0
2264,WISEA J104635.26+095539.7,161.64686,9.92768,QSO,1311028,4.373119,SPEC,21.5g,0,26,0,38,9,14,8,0
2265,WISEA J104650.27+295207.3,161.70955,29.86857,QSO,1280098,4.269947,SPEC,21.9g,0,20,0,38,7,10,6,0
2266,WISEA J104657.07+165007.6,161.73783,16.83537,QSO,1219890,4.069115,SPEC,22.1g,0,15,0,18,5,10,4,0
2267,WISEA J104725.95+591025.6,161.8581,59.17371,G,1332578,4.445,PHOT,21.5r,0,11,0,72,5,2,8,0
2268,WISEA J104736.04+570726.8,161.89996,57.12408,*,1873703,6.25,PHOT,25.8g,0,1,0,26,3,1,0,0
2269,WISEA J104757.66+325023.2,161.99043,32.83987,QSO,1231734,4.108623,SPEC,21.2g,0,17,0,22,7,12,4,0
2270,WISEA J104801.30+072952.8,162.00549,7.49803,QSO,1224147,4.083313,SPEC,21.1g,0,34,0,38,8,15,6,0
2271,WISEA J104808.68+504812.8,162.03609,50.80362,*,1323981,4.416324,SPEC,21.5g,0,5,0,17,4,3,4,0
2272,SDSS J104814.88-010259.6,162.06201,-1.04992,*,1293198,4.313642,SPEC,24.4g,0,7,0,5,3,2,4,0
2273,WISEA J104819.06-010940.2,162.07945,-1.16118,IrS,1996918,6.661,1LIN,,0,5,0,12,4,3,0,0
2274,WISEA J104836.77+592126.4,162.15312,59.35736,*,1663848,5.55,PHOT,23.7g,0,1,0,26,3,1,0,0
2275,SDSS J104837.40-002813.6,162.15584,-0.47047,QSO,1208247,4.030277,SPEC,20.9g,0,49,0,31,14,25,8,0
2276,WISEA J104845.04+463718.2,162.18771,46.62175,QSO,1884815,6.287065,SPEC,22.3i,0,76,4,47,15,13,0,0
2277,WISEA J104846.63+440710.9,162.19433,44.11963,QSO,1335650,4.455247,SPEC,23.8g,0,37,3,39,7,14,8,0
2278,SDSS J104940.22+583854.7,162.41758,58.64853,*,1663848,5.55,PHOT,23.7g,0,1,0,23,3,1,0,0
2279,WISEA J105005.18+462736.2,162.52144,46.45986,*,1456050,4.856858,SPEC,25.6g,0,4,0,17,4,3,4,0
2280,WISEA J105009.09+192737.0,162.53793,19.46024,QSO,1257061,4.193105,SPEC,21.6g,0,17,0,17,8,8,4,0
2281,NVSS J105011-044254,162.548,-4.71497,QSO,1280114,4.27,,23.2R,0,2,0,5,2,2,0,0
2282,WISEA J105020.40+262002.3,162.58505,26.33398,QSO,1440996,4.806644,SPEC,24.6g,0,22,0,17,9,15,4,0
2283,WISEA J105036.43+580424.7,162.65196,58.07351,QSO,1545611,5.155604,SPEC,24.7g,0,35,0,91,13,16,8,0
2284,SSTSL2 J105043.46+573321.8,162.6811,57.55607,IrS,1439004,4.8,PHOT,,0,2,0,10,3,3,0,0
2285,WISEA J105046.72+302818.2,162.69479,30.47177,QSO,1335108,4.45344,,19.3g,0,24,0,46,9,11,8,0
2286,WISEA J105122.47+310749.3,162.8436,31.13037,QSO,1257225,4.193652,SPEC,21.3g,0,35,0,24,15,17,4,0
2287,WISEA J105123.04+354534.5,162.84599,35.75953,QSO,1475383,4.921348,SPEC,18.4i,0,53,0,39,22,25,8,0
2288,WISEA J105134.20+584600.9,162.89258,58.76693,*,1836125,6.124654,SPEC,20.9g,0,7,0,31,6,4,4,0
2289,SDSS J105151.27-003826.2,162.96365,-0.64063,*,1208825,4.032205,SPEC,22.3g,0,9,0,5,4,4,4,0
2290,LQAC 163+057 009,163.10751,57.31842,QSO,1334077,4.45,,23.2,0,18,0,29,4,4,0,0
2291,WISEA J105237.40+164108.5,163.15605,16.68582,QSO,1440421,4.804725,SPEC,24.8g,0,15,0,17,5,11,4,0
2292,SDSS J105254.59-000625.7,163.2275,-0.10717,QSO,1251861,4.175759,SPEC,21.8g,0,42,0,30,10,20,8,0
2293,WISEA J105255.48+383650.1,163.23111,38.61394,QSO,1372030,4.5766,,20.1i,0,27,0,38,8,14,8,0
2294,WISEA J105316.71+584220.4,163.31972,58.70574,QSO,1412987,4.713216,SPEC,21.7g,0,29,0,66,10,11,8,0
2295,WISEA J105320.36-001650.0,163.33511,-0.28047,QSO,1288717,4.298695,SPEC,21.8g,0,73,1,49,15,24,8,0
2296,WISEA J105322.94+580412.1,163.34578,58.07004,QSO,1578528,5.265402,SPEC,19.7i,0,37,0,100,16,18,8,0
2297,SDSS J105324.21+575931.2,163.35088,57.992,*,1663848,5.55,PHOT,22.2g,0,3,0,23,6,1,0,0
